sku,description,title,URL,price,image
155126,"Push Button Starter Switch
Heavy Duty
Rubber Dust and Moisture Resistant boot Nut
Uses 5/8"" Mounting Hole
12 Volt
60 AMP
All new, rebuilt and used tractor parts have a 1-year warranty
","Push Button Rubber Starter Switch, 12 Volt, 60 Amp",https://www.tractorpartsasap.com/push-button-rubber-starter-switch-12-volt-60-amp-155126.html,$8.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/u/push-button-rubber-starter-switch-12-volt-60-amp-155126_0_1.jpg
125382,"Fits White Planter / Drill(s) 8816 (s/n CH816101-later), 8824 (s/n CH824101-later)
Replaces White OEM nos 700736342
All new, rebuilt and used tractor parts have a 1-year warranty
","Planter Air Spring, New, White, 700736342",https://www.tractorpartsasap.com/planter-air-spring-new-white-700736342-125382.html,$60.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/l/planter-air-spring-new-white-700736342-125382_4tqcom5954zk.jpg
127055,"Powered by a 9 volt battery, our seed population sensor tester easily tests senors in the shop or field. Just plug in the seed sensor to the correct connector and drop up to 5 seeds and the illuminated lights will tell how many were counted
Will also work with seed flow sensors
Comes with one Weather-Pak connector for the newer style sensors
Adaptors for 3-Wire Amp (Mate-n-Lock) Connector & Cannon Sure-Seal Connector are available
All new, rebuilt and used tractor parts have a 1-year warranty
",Sensor Tester - Seed Population (High Rate),https://www.tractorpartsasap.com/sensor-tester-seed-population-high-rate-127055.html,$125.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/sensor-tester-seed-population-high-rate-127055_0.jpg
120250,"Powered by a 9 volt battery, our seed sensor tester easily tests sensors in the shop or field. Just plug in the seed sensor to the correct connector and drop one seed at a time into the tube and an audible alarm will sound if seed is registered
Comes with one Weather-Pak connector for the newer style sensors
Adaptors for 3-Wire Amp (Mate-n-Lock) Connector & Cannon Sure-Seal Connector are available
All new, rebuilt and used tractor parts have a 1-year warranty
",Sensor Tester - Seed Flow,https://www.tractorpartsasap.com/sensor-tester-seed-flow-120250.html,$65.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/sensor-tester-seed-flow-120250_0_1.jpg
122259,,"Power Strip - 12 Volt, New, Agco, Case IH, Cat, Ford, John Deere, New Holland",https://www.tractorpartsasap.com/power-strip-12-volt-new-agco-case-ih-cat-ford-john-deere-122259.html,$275.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/o/power-strip-12-volt-new-agco-case-ih-cat-ford-john-deere-new-holland-122259_0.jpg
122309,"Fits Universal Drill Parts Drill(s) Ground Speed Sensors / Parts
Conxall connector used on Raven monitors
An ideal solution for applications that require a small, highly accurate GPS receiver
12-parallel-channel, WAAS enabled receiver converts NEMA string to a radar pulse
Includes: Mushroom Antenna receriver (2.4"" diameter), Digital Display board, Connector wire
5hz (5 updates per second)
Wire: 9'
Antenna Color: Black
All new, rebuilt and used tractor parts have a 1-year warranty
",Ground Speed Sensor - Conxall Connector for Raven Type Monitors,https://www.tractorpartsasap.com/ground-speed-sensor-conxall-connector-for-raven-type-monitors-122309.html,$549.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/g/r/ground-speed-sensor-conxall-connector-for-raven-type-monitors-122309_4tupeuyq1ou8.jpg
121249,"Fits Universal Drill Parts Drill(s) Till-Guard
Oil-based coating for short-term corrosion protection on exposed metal surfaces
Use to protect exposed metal on valuable field equipment during storage or non-use periods
Formulated to scour sway from tillage equipment upon insertion in or use on the ground
Use on metal tillage equipment including moldboards, plows, disks, sweeps, and shovels
Shipped ground only
All new, rebuilt and used tractor parts have a 1-year warranty
","Till-Guard Tractor/Implement Corrosion Protective Coating, Aerosol",https://www.tractorpartsasap.com/till-guard-tractorimplement-corrosion-protective-coating-aerosol-121249.html,$5.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/t/i/till-guard-tractor-implement-corrosion-protective-coating-aerosol-121249_0.jpg
122308,"Fits Universal Drill Parts Drill(s) Ground Speed Sensors / Parts
An ideal solution for applications that require a small, highly accurate GPS receiver
12-parallel-channel, WAAS enabled receiver converts NEMA string to a radar pulse
5hz (5 updates per second)
Wire: 9'
4 Pin Amp Connector
Antenna Color: Black
Includes: Mushroom Antenna receiver (2.4"" diameter), Digital Display board,  and Connector wire
All new, rebuilt and used tractor parts have a 1-year warranty
",Ground Speed Sensor - 4 pin Amp Connector,https://www.tractorpartsasap.com/ground-speed-sensor-4-pin-amp-connector-122308.html,$549.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/g/r/ground-speed-sensor-4-pin-amp-connector-122308_0.jpg
121248,"Fits Universal Drill Parts Drill(s) Till-Guard
Oil-based coating for short-term corrosion protection on exposed metal surfaces.
Use to protect exposed metal on valuable field equipment during storage or non-use periods.
Formulated to scour sway from tillage equipment upon insertion in or use on the ground.
Use on metal tillage equipment including moldboards, plows, disks, sweeps, and shovels
Shipped ground only
For Aerosol use
All new, rebuilt and used tractor parts have a 1-year warranty
",Till-Guard Temporary Protective Coating- Gallon,https://www.tractorpartsasap.com/till-guard-temporary-protective-coating-gallon-121248.html,$27.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/t/i/till-guard-temporary-protective-coating-gallon-121248_0.jpg
107928,"Dry Powder
Planter Seed Flow Lubricant
Recommended whenever treated seed is being planted
4 oz. scoop provided
All new, rebuilt and used tractor parts have a 1-year warranty
","Seed Talc, 8 lbs.",https://www.tractorpartsasap.com/seed-talc-8-lbs-107928.html,$13.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/seed-talc-8-lbs-107928_0_4.jpg
117479,"Seed Flow Lubricant for Planters
100% Graphite
1 LB Squeeze Bottle
All new, rebuilt and used tractor parts have a 1-year warranty
","Seed Flow - Graphite, 1 LB",https://www.tractorpartsasap.com/seed-flow-graphite-1-lb-117479.html,$5.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/seed-flow-graphite-1-lb-117479_0.jpg
117478,"Planter Seed Flow Lubricant
50% Talc
50% Graphite
All new, rebuilt and used tractor parts have a 1-year warranty
","Seed Talc, 50/50 - Talc/Graphite, 8 lbs.",https://www.tractorpartsasap.com/seed-talc-5050-talcgraphite-8-lbs-117478.html,$27.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/seed-talc-50-50-talc-graphite-8-lbs-117478_0_1.jpg
107929,"Dry Powder
Planter Seed Flow Lubricant
4 oz. scoop provided
All new, rebuilt and used tractor parts have a 1-year warranty
","Seed Talc, 30 lbs.",https://www.tractorpartsasap.com/seed-talc-30-lbs-107929.html,$44.75,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/seed-talc-30-lbs-107929_0.jpg
160870,"EZ-Slide is black graphite coating designed for any farm, home or industrial applications where a smooth, low-friction coating is needed
EZ-Slide bonds quickly to any clean metal, wood, concrete and most plastic surfaces
Helps create a smooth surface that will prevent things from sticking to the coated surface
Some uses are gravity boxes, corn head pickers, combines, truck beds, wagon beds, buckets, blades, garage door tracks, snow blowers, snow plow blades, dump bins, solar panels, saw blades, mower blades & decks, lawn & garden tools
Non-flammable waterborne formula
Shipped ground only
NOT for sale in California
All new, rebuilt and used tractor parts have a 1-year warranty
","EZ-Slide Graphite Coating, Water-Based, Gallon",https://www.tractorpartsasap.com/ez-slide-graphite-coating-water-based-gallon-160870.html,$32.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/e/z/ez-slide-graphite-coating-water-based-gallon-160870_4u1757yh6vwg.jpg
112343,"EZ-Slide is black graphite coating designed for any farm, home or industrial applications where a smooth, low-friction coating is needed
EZ-Slide bonds quickly to any clean metal, wood, concrete and most plastic surfaces
Some uses are gravity boxes, corn head pickers, combines, truck beds, wagon beds, buckets, blades, garage door tracks, snow blowers, snow plow blades, dump bins, solar panels, saw blades, mower blades & decks, lawn & garden tools
Helps create a smooth surface that will prevent things  from sticking to the coated surface
Non-flammable waterborne formula
Shipped ground only
NOT for sale in California
All new, rebuilt and used tractor parts have a 1-year warranty
","EZ-Slide Graphite Coating, Water-Based, Quart",https://www.tractorpartsasap.com/ez-slide-graphite-coating-water-based-quart-112343.html,$13.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/e/z/ez-slide-graphite-coating-water-based-quart-112343_4toolk4rkxz4_1.jpg
122307,"Fits Universal Drill Parts Drill(s) Ground Speed Sensors / Parts
An ideal solution for applications that require a small, highly accurate GPS receiver
12-parallel-channel, WAAS enabled receiver converts NEMA string to a radar pulse
Includes: Mushroom Antenna receriver (2.4"" diameter), Digital Display board, Connector wire
5hz (5 updates per second)
Wire: 9'
4 Pin Weather Pack Tower Connector
Antenna Color: Black
All new, rebuilt and used tractor parts have a 1-year warranty
",Ground Speed Sensor - 4 pin Weather Pack Connector,https://www.tractorpartsasap.com/ground-speed-sensor-4-pin-weather-pack-connector-122307.html,$549.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/g/r/ground-speed-sensor-4-pin-weather-pack-connector-122307_4tupeuye50qo.jpg
160844,"EZ-Slide is black graphite coating designed for any farm, home or industrial applications where a smooth, low-friction coating is needed
EZ-Slide bonds quickly to any clean metal, wood, concrete and most plastic surfaces
Some uses are gravity boxes, corn head pickers, combines, truck beds, wagon beds, buckets, blades, garage door tracks, snow blowers, snow plow blades, dump bins, solar panels, saw blades, mower blades & decks, lawn & garden tools
Helps create a smooth surface that will prevent things from sticking to the coated surface
Fast dry oil based formulation
Shipped ground only
NOT for sale in California
All new, rebuilt and used tractor parts have a 1-year warranty
","EZ-Slide Graphite Coating, Oil-Based, Quart",https://www.tractorpartsasap.com/ez-slide-graphite-coating-oil-based-quart-160844.html,$15.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/e/z/ez-slide-graphite-coating-oil-based-quart-160844_4u3phth3jhmo.jpg
112344,"EZ-Slide is black graphite coating designed for any farm, home or industrial applications where a smooth, low-friction coating is needed
EZ-Slide bonds quickly to any clean metal, wood, concrete and most plastic surfaces
Helps create a smooth surface that will prevent things  from sticking to the coated surface
Some uses are gravity boxes, corn head pickers, combines, truck beds, wagon beds, buckets, blades, garage door tracks, snow blowers, snow plow blades, dump bins, solar panels, saw blades, mower blades & decks, lawn & garden tools
Fast dry oil based formulation
Shipped ground only
NOT for sale in California
All new, rebuilt and used tractor parts have a 1-year warranty
","EZ-Slide Graphite Coating, Oil-Based, Gallon",https://www.tractorpartsasap.com/ez-slide-graphite-coating-oil-based-gallon-112344.html,$35.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/e/z/ez-slide-graphite-coating-oil-based-gallon-112344_0.jpg
122306,"Monitor Features: 1-16 Row Monitoring System, Detects Clogged Tubes, Auto-Detect Sensors (if seed count drops below 50% of setup point), Extra Bright LED,  Extra Loud Alarm Volume
Features two display modes: 1 - LED lights flash with each seed drop, 2 - LED lights remain off until a row fails
Includes: Monitor made of die-cast aluminum, sun shield, mounting bracket, power cord, user manual
Setup for John Deere
Length: 8-1/2""
Width: 4-1/2""
Depth: 1-3/4""
All new, rebuilt and used tractor parts have a 1-year warranty
",Planter / Drill Monitor Seed Flow - John Deere Setup,https://www.tractorpartsasap.com/planter-drill-monitor-seed-flow-john-deere-setup-122306.html,$825.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/l/planter-drill-monitor-seed-flow-john-deere-setup-122306_4trggnu8anls.jpg
122305,"Display Features: Total & Average Population, Seed Spacing, Speed (MPH), Total Field Acres
Monitor Features: 1-16 Row Monitoring System, LCD Display Screen, Hopper Sensor Capability, Row Selection/Scan, High/Low Population Alarm, Population Gain Factor, Extra Loud Alarm Volume
Features two display modes: 1 - LED lights flash with each seed drop, 2 - LED lights remain off until a row fails
Includes: Monitor made of die-cast aluminum, sun shield, mounting bracket, power cord, user manual
Setup for John Deere
Length: 8-1/2""
Width: 4-1/2""
Depth: 1-3/4""
All new, rebuilt and used tractor parts have a 1-year warranty
",Planter / Drill Monitor Row Population - John Deere Setup,https://www.tractorpartsasap.com/planter-drill-monitor-row-population-john-deere-setup-122305.html,"$1,045.00",https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/l/planter-drill-monitor-row-population-john-deere-setup-122305_4trggo00odc0.jpg
122304,"Display Features: Total & Average Population, Seed Spacing per inch, Speed (MPH), Total Field Acres, Travel Distance (Miles) & Row Select/Scan
Monitor Features: 1-24 Row Monitoring System by bar graph, Backlit LCD Multi Display Screen, Hopper Sensor Capability, Adjustable Scan Rate, Adjustable Failure Time, Adjustable Alarm Volume, English/Metric Measurements & On The Fly Speed Adjustments
Includes: Monitor made of die-cast aluminum, sun shield, mounting bracket, power cord, user manual
Setup for John Deere
Length: 8-1/2""
Width: 4-1/2""
Depth: 1-3/4""
All new, rebuilt and used tractor parts have a 1-year warranty
",Planter / Drill Monitor Row Population Digital - John Deere Setup,https://www.tractorpartsasap.com/planter-drill-monitor-row-population-digital-john-deere-setup-122304.html,"$1,485.00",https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/l/planter-drill-monitor-row-population-digital-john-deere-setup-122304_4trggo1i9ds0.jpg
150073,"Monitor Features: 1-16 Row Monitoring System, Detects Clogged Tubes, Auto-Detect Sensors (if seed count drops below 50% of setup point), Extra Bright LED,  Extra Loud Alarm Volume
Features two display modes: 1 - LED lights flash with each seed drop, 2 - LED lights remain off until a row fails
Includes: Monitor made of die-cast aluminum, sun shield, mounting bracket, power cord, user manual
Setup for Dickey John
Length: 8-1/2""
Width: 4-1/2""
Depth: 1-3/4""
All new, rebuilt and used tractor parts have a 1-year warranty
",Planter / Drill Monitor Seed Flow - Dickey John Setup,https://www.tractorpartsasap.com/planter-drill-monitor-seed-flow-dickey-john-setup-150073.html,$825.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/l/planter-drill-monitor-seed-flow-dickey-john-setup-150073_4tuprc04hrsw.jpg
150075,"Display Features: Total & Average Population, Seed Spacing, Speed (MPH), Total Field Acres
Monitor Features: 1-16 Row Monitoring System, LCD Display Screen, Hopper Sensor Capability, Row Selection/Scan, High/Low Population Alarm, Population Gain Factor, Extra Loud Alarm Volume
Features two display modes: 1 - LED lights flash with each seed drop, 2 - LED lights remain off until a row fails
Includes: Monitor made of die-cast aluminum, sun shield, mounting bracket, power cord, user manual
Setup for Dickey John
Length: 8-1/2""
Width: 4-1/2""
Depth: 1-3/4""
All new, rebuilt and used tractor parts have a 1-year warranty
",Planter / Drill Monitor Row Population - Dickey John Setup,https://www.tractorpartsasap.com/planter-drill-monitor-row-population-dickey-john-setup-150075.html,"$1,045.00",https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/l/planter-drill-monitor-row-population-dickey-john-setup-150075_4tuprbzsl3pc.jpg
150074,"Display Features: Total & Average Population, Seed Spacing per inch, Speed (MPH), Total Field Acres, Travel Distance (Miles) & Row Select/Scan
Monitor Features: 1-24 Row Monitoring System by bar graph, Backlit LCD Multi Display Screen, Hopper Sensor Capability, Adjustable Scan Rate, Adjustable Failure Time, Adjustable Alarm Volume, English/Metric Measurements & On The Fly Speed Adjustments
Includes: Monitor made of die-cast aluminum, sun shield, mounting bracket, power cord, user manual
Setup for Dickey John
Length: 8-1/2""
Width: 4-1/2""
Depth: 1-3/4""
All new, rebuilt and used tractor parts have a 1-year warranty
",Planter / Drill Monitor Row Population Digital - Dickey John Setup,https://www.tractorpartsasap.com/planter-drill-monitor-row-population-digital-dickey-john-setup-150074.html,"$1,485.00",https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/l/planter-drill-monitor-row-population-digital-dickey-john-setup-150074_0_1.jpg
112345,"EZ-Slide is black graphite coating designed for any farm, home or industrial applications where a smooth, low-friction coating is needed
EZ-Slide bonds quickly to any clean metal, wood, concrete and most plastic surfaces
Some uses are gravity boxes, corn head pickers, combines, truck beds, wagon beds, buckets, blades, garage door tracks, snow blowers, snow plow blades, dump bins, solar panels, saw blades, mower blades & deck, lawn & garden tools
Helps create a smooth surface that will prevent things  from sticking to the coated surface
Fast dry oil based formulation
Shipped ground only
NOT for sale in California
All new, rebuilt and used tractor parts have a 1-year warranty
","EZ-Slide Graphite Coating, Oil-Based, Aerosol",https://www.tractorpartsasap.com/ez-slide-graphite-coating-oil-based-aerosol-112345.html,$7.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/e/z/ez-slide-graphite-coating-oil-based-aerosol-112345_0.jpg
117477,"Planter Seed Flow Lubricant
80% Talc
20% Graphite
All new, rebuilt and used tractor parts have a 1-year warranty
","Seed Talc, 80/20 - Talc/Graphite, 8 lbs.",https://www.tractorpartsasap.com/seed-talc-8020-talcgraphite-8-lbs-117477.html,$25.99,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/s/e/seed-talc-80-20-talc-graphite-8-lbs-117477_0_1.jpg
433475,"Fits John Deere Planter(s) 71, 7100
Fits John Deere Tillage(s) BF, BFA, BFT, BWF, F135 (A & H), F145 (A & H), 55, 70, 950, 1350, 1450, 1630 (s/n 017300-earlier), 1640 (s/n 017300-earlier), 2350, 2450, 2500, 4200, 4230, 4240, 4250, 4260, 4600, 4620, 4640, 4650, 4680, 8350, 8450
Replaces John Deere OEM nos AA22086, AA35473, AA36144
Replaces Casting nos A17277
All new, rebuilt and used tractor parts have a 1-year warranty
","Wheel Hub, Used, John Deere, AA22086",https://www.tractorpartsasap.com/wheel-hub-used-john-deere-aa22086-433475.html,$70.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/w/h/wheel-hub-used-john-deere-aa22086-433475_0_1.jpg
155136,"Push Button Momentary On
5/8"" Mounting Hole
6 Volt 25 AMP or 12 Volt 15 AMP
Screw Terminal Ends
All new, rebuilt and used tractor parts have a 1-year warranty
","Push Button Momentary On Switch, 12 Volt, 15 Amp",https://www.tractorpartsasap.com/push-button-momentary-on-switch-12-volt-15-amp-155136.html,$6.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/u/push-button-momentary-on-switch-12-volt-15-amp-155136_0.jpg
109511,"4 Positions:  (left) Accessories - (center) Off - (right) Accessories and Ignition - (extreme right) Start
Mounting Stem:  7/16"" long - 3/4"" diameter
1-1/8"" Mounting Nut
4 Stud Terminals
Includes 2 brass keys
All new, rebuilt and used tractor parts have a 1-year warranty
",Ignition Key Switch - Universal 4 Position,https://www.tractorpartsasap.com/ignition-key-switch-universal-4-position-109511.html,$7.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/i/g/ignition-key-switch-universal-4-position-109511_0.jpg
121151,"Fits Allis Chalmers Tractor(s) D10, D12, D14, D15, D17, D19, D21, 190 (s/n 19000-earlier), 190XT (s/n 19000-earlier)
Fits Allis Chalmers Construction & Industrial(s) D20
Replaces Allis Chalmers OEM nos 70234409
Fits Ford Tractor(s) NAA, 501, 541, 600, 601, 611, 620, 621, 630, 631, 640, 641, 650, 651, 660, 661, 671, 681, 700, 701, 740, 741, 771, 800, 801, 811, 820, 821, 840, 841, 850, 851, 860, 881, 900, 901, 941, 950, 951, 960, 961, 971, 981, 2000, 2031, 2110, 2111, 2120, 2130, 2131, 4000, 4030, 4031, 4110, 4120, 4121, 4130, 4131, 4140
Fits Ford Construction & Industrial(s) 1801, 1811, 1821, 1841, 1871, 1881, 2030, 4040
Replaces Ford OEM nos FDN11654A
6/12V
2 Position 2 Terminal
Non-Fused
5 Amp
Stem Diameter: 1/2""
Stem Length: 5/8""
All new, rebuilt and used tractor parts have a 1-year warranty
","Universal Push-Pull Light Switch, New, Allis Chalmers, 70234409, Ford, FDN11654A",https://www.tractorpartsasap.com/universal-push-pull-light-switch-new-allis-chalmers-70234409-ford-121151.html,$5.75,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/u/n/universal-push-pull-light-switch-new-allis-chalmers-70234409-ford-fdn11654a-121151_0_1.jpg
121153,"Fits Case Tractor(s) V, VA (Series, s/n 5060679-later), VC, VI, VO
Replaces Case OEM nos VTA3163 , VT2108, VTA2683
Fits John Deere Tractor(s) A, AI, ANH, AO, AR, AW, B, BN, BNH, BW, BWA, BWH, D (s/n 143800-186751), G, GH, GM, GN, GW, H, HNH, HWH
Replaces John Deere OEM nos AB2687R, AF687R
Also fits Allis Chalmers, Cockshutt, Ford and International
This switch is for 15 amps and has 5 terminals
Includes black plastic knob with 10-24 threads
Threaded stem measures 7/16-20
Only fits listed models with a voltage regulator
12 volt switch with a 20 amp fuse
All new, rebuilt and used tractor parts have a 1-year warranty
",Universal Push Pull Switch Fused,https://www.tractorpartsasap.com/universal-push-pull-switch-fused-121153.html,$9.50,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/u/n/universal-push-pull-switch-fused-121153_0.jpg
121150,"Fits International Tractor(s) A, B, C, Cub, H, HV, I4, I6, M, MD, O4, O6, OS4, OS6, Super A, Super C, Super H, Super M, W4, W6, W9
Fits International Construction & Industrial(s) T6
Also fits Allis Chalmers, Case, Ford, John Deere, Massey Ferguson, Massey Harris, Minneapolis Moline and Oliver
One Terminal, 2 Position, 3/8"" Stem, Non-Fused
All new, rebuilt and used tractor parts have a 1-year warranty
",Push/Pull Light Switch,https://www.tractorpartsasap.com/pushpull-light-switch-121150.html,$7.75,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/u/push-pull-light-switch-121150_0_1.jpg
155142,"On-Off Push Pull, Pull for On
Heavy Duty
Chrome Plated Metal Knob
1/2"" Mount Hole
6-28 Volt
75 AMP
2 Copper Terminals with 2 Brass Screws
All new, rebuilt and used tractor parts have a 1-year warranty
","Push-Pull On-Off Switch, 6-28 Volt, 75 Amp",https://www.tractorpartsasap.com/push-pull-on-off-switch-6-28-volt-75-amp-155142.html,$9.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/p/u/push-pull-on-off-switch-6-28-volt-75-amp-155142_0_1.jpg
121149,"Fits Allis Chalmers Tractor(s) D10, D12, D14, D15, D17, D19, 190 (s/n 19000-earlier)
Fits Allis Chalmers Construction & Industrial(s) D20
Replaces Allis Chalmers OEM nos 70234409
Fits Ford Tractor(s) NAA, 501, 541, 600, 601, 611, 620, 621, 630, 631, 640, 641, 650, 651, 660, 661, 671, 681, 700, 701, 740, 741, 771, 800, 801, 811, 820, 821, 840, 841, 850, 851, 860, 881, 900, 901, 941, 950, 951, 960, 961, 971, 981, 2000, 2031, 2110, 2111, 2120, 2130, 2131, 4000, 4030, 4031, 4110, 4120, 4121, 4130, 4131, 4140
Fits Ford Construction & Industrial(s) 1801, 1811, 1821, 1841, 1871, 1881, 2030, 4040
Replaces Ford OEM nos FDN11654A
Replaces Mfg nos 790797, L5011, P305, 20A1716
All new, rebuilt and used tractor parts have a 1-year warranty
","Universal Push Pull Light Switch, New, Allis Chalmers, 70234409, Ford, FDN11654A",https://www.tractorpartsasap.com/universal-push-pull-light-switch-new-allis-chalmers-70234409-ford-121149.html,$7.25,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/u/n/universal-push-pull-light-switch-new-allis-chalmers-70234409-ford-fdn11654a-121149_0_1.jpg
160819,"Split lock washer
7/16""
Zinc plated
10 Pack
All new, rebuilt and used tractor parts have a 1-year warranty
","Lock Washer, 7/16"", 10 Pack",https://www.tractorpartsasap.com/lock-washer-716-10-pack-160819.html,$1.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/l/o/lock-washer-7-16-10-pack-160819_0.jpg
160818,"Fits Universal Tillage Tillage(s) Sweeps
7/16"" - 14 UNC
Grade 5
Zinc plated
10 Pack
All new, rebuilt and used tractor parts have a 1-year warranty
","Hex Nut, Grade 5 , 7/16"" -14 UNC, 10 Pack",https://www.tractorpartsasap.com/hex-nut-grade-5-716-14-unc-10-pack-160818.html,$2.00,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/h/e/hex-nut-grade-5-7-16-14-unc-10-pack-160818_0.jpg
160070,"Self Sharpening
Long Lasting Chisel Nose
Extended Life By 2 Or 3 Times Versus A Standard Sweep
1/4"" Thickness
47 Degree Stem Angle
7/16"" Hole Diameter
9"" Width
All new, rebuilt and used tractor parts have a 1-year warranty
","Field Cultivator Sweep, Delta Buster, 1/4"" Thickness, 9"" Wide",https://www.tractorpartsasap.com/field-cultivator-sweep-delta-buster-14-thickness-9-wide-160070.html,$9.59,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/f/i/field-cultivator-sweep-delta-buster-1-4-thickness-9-wide-160070_0_1.jpg
160042,"Fits Universal Tillage Tillage(s) Sweeps
Cast Steel With Added Boron
47 Degree Shank
For Mounting Clip use
For Retainer Spring use
All new, rebuilt and used tractor parts have a 1-year warranty
","Field Cultivator Sweep, Cast Steel Knock-On, 7""",https://www.tractorpartsasap.com/field-cultivator-sweep-cast-steel-knock-on-7-160042.html,$10.65,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/f/i/field-cultivator-sweep-cast-steel-knock-on-7-160042_0.jpg
160043,"Fits Universal Tillage Tillage(s) Sweeps
Cast Steel With Added Boron
47 Degree Shank
For Mounting Clip use
For Reainer Spring use
All new, rebuilt and used tractor parts have a 1-year warranty
","Field Cultivator Sweep, Cast Steel Knock-On, 9""",https://www.tractorpartsasap.com/field-cultivator-sweep-cast-steel-knock-on-9-160043.html,$12.05,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/f/i/field-cultivator-sweep-cast-steel-knock-on-9-160043_0.jpg
157545,"Fits John Deere Tillage(s) 960, 980, 985, 1600
Thickness: 1/4""
Stem Angle: 47 Degree
Hole Diameter: 7/16""
Width: 9""
For bolts use
For nuts use
For washers use
All new, rebuilt and used tractor parts have a 1-year warranty
","Field Cultivator Sweep, Bolt On, FCH, 1/4"" X 9""",https://www.tractorpartsasap.com/field-cultivator-sweep-bolt-on-fch-14-x-9-157545.html,$7.25,https://www.tractorpartsasap.com/media/catalog/product/cache/4c6986db99a2b03353b48c47fd5e484b/f/i/field-cultivator-sweep-bolt-on-fch-1-4-x-9-157545_4tyl3snoj474.jpg
